profile_url,profile_picture_url,username,post_comment_url,time_elapsed,comment_text,mentioned_user_1_username,mentioned_user_1_url,mentioned_user_2_username,mentioned_user_2_url,mentioned_user_3_username,mentioned_user_3_url,action_type,extra_empty_column
https://www.instagram.com/ismizainab/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/42823349_337580303672969_3520030624570146816_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NDAuYzIifQ&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QG0BMPLtusQvq42Uu9l8XQJA_lxaBuaOJFnGrQGaNWELgzkwrYw_4nDKlv7WhhepAYoak6BZJB4N3-rllyR799P&_nc_ohc=YHbUruHJUEAQ7kNvwFnXks9&_nc_gid=7_2P3xCYohlBjCeHmYTe9Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfW32npnIse5S9h_d8zcpPZKK4NN09nDEusKCnk_OW-jfQ&oe=68B88B9C&_nc_sid=d62176,ismizainab,https://www.instagram.com/p/DNc0h9fpAno/c/18063553136338225/?next=&hl=en,1w,,@norhayati__dedek,https://www.instagram.com/norhayati__dedek/?next=&hl=en,@azlyn477,https://www.instagram.com/azlyn477/?next=&hl=en,@mya.ismail,https://www.instagram.com/mya.ismail/?next=&hl=en,Reply,
https://www.instagram.com/yongcheeshin/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/468514531_1108620054205393_4299092146856505893_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QG0BMPLtusQvq42Uu9l8XQJA_lxaBuaOJFnGrQGaNWELgzkwrYw_4nDKlv7WhhepAYoak6BZJB4N3-rllyR799P&_nc_ohc=BI_3K7g_2zsQ7kNvwFmI6J7&_nc_gid=7_2P3xCYohlBjCeHmYTe9Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXu_VAPib8rZDLEAX0Jw4crNsvcwngCaUlk42JEiIXSlg&oe=68B8858E&_nc_sid=d62176,yongcheeshin,https://www.instagram.com/p/DNc0h9fpAno/c/17952737729862959/?next=&hl=en,1w,,@hi_m___j,https://www.instagram.com/hi_m___j/?next=&hl=en,@eeeeeeofyou,https://www.instagram.com/eeeeeeofyou/?next=&hl=en,@sjanesukardi,https://www.instagram.com/sjanesukardi/?next=&hl=en,Reply,
https://www.instagram.com/zara.adriana99/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/446100080_976822463814699_8322095806704933653_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QG0BMPLtusQvq42Uu9l8XQJA_lxaBuaOJFnGrQGaNWELgzkwrYw_4nDKlv7WhhepAYoak6BZJB4N3-rllyR799P&_nc_ohc=Vl7q397jOjIQ7kNvwEov0gh&_nc_gid=7_2P3xCYohlBjCeHmYTe9Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVtmPUQPryOp8hBr6eEA5p01foaBEnMd9Nepg8XYPKojQ&oe=68B87A39&_nc_sid=d62176,zara.adriana99,https://www.instagram.com/p/DNc0h9fpAno/c/18056091800126850/?next=&hl=en,1w,,@nanie_772,https://www.instagram.com/nanie_772/?next=&hl=en,@jewel_ayoub1282,https://www.instagram.com/jewel_ayoub1282/?next=&hl=en,@faa__ismail,https://www.instagram.com/faa__ismail/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/18091306366675997/?next=&hl=en,1w,,@sheissnlj,https://www.instagram.com/sheissnlj/?next=&hl=en,@sittiarabia,https://www.instagram.com/sittiarabia/?next=&hl=en,@enasyaz,https://www.instagram.com/enasyaz/?next=&hl=en,1 like,Reply
https://www.instagram.com/iingcino/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/275798275_155157733537904_3695282357743853715_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=9mtuK5BP7x8Q7kNvwECKA3D&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVVHKHA_TKWrieJFg87c6q84EGzPiGPgbjjCXsdSRjn4w&oe=68B8735F&_nc_sid=d62176,iingcino,https://www.instagram.com/p/DNc0h9fpAno/c/18092294944678519/?next=&hl=en,1w,Nak 🙌🙌🙌,@lau_wei_yee,https://www.instagram.com/lau_wei_yee/?next=&hl=en,@lingli.c,https://www.instagram.com/lingli.c/?next=&hl=en,@kawayee_kawa,https://www.instagram.com/kawayee_kawa/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/17917953783149628/?next=&hl=en,1w,,@ejahanii,https://www.instagram.com/ejahanii/?next=&hl=en,@baidurism,https://www.instagram.com/baidurism/?next=&hl=en,@serra_fazila,https://www.instagram.com/serra_fazila/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/17846662668549501/?next=&hl=en,1w,,@rosefahada,https://www.instagram.com/rosefahada/?next=&hl=en,@norsabariahyahya,https://www.instagram.com/norsabariahyahya/?next=&hl=en,@amalinaismailll,https://www.instagram.com/amalinaismailll/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/18088814152748275/?next=&hl=en,1w,,@ammjiey,https://www.instagram.com/ammjiey/?next=&hl=en,@ila_amyla,https://www.instagram.com/ila_amyla/?next=&hl=en,@n_ainmaarip,https://www.instagram.com/n_ainmaarip/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/17891150949184021/?next=&hl=en,1w,,@sikiciee__,https://www.instagram.com/sikiciee__/?next=&hl=en,@ruhany3,https://www.instagram.com/ruhany3/?next=&hl=en,@fieyza_tiut,https://www.instagram.com/fieyza_tiut/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/18521314492055745/?next=&hl=en,1w,,@meng.azree,https://www.instagram.com/meng.azree/?next=&hl=en,@azhar_fikri_,https://www.instagram.com/azhar_fikri_/?next=&hl=en,@arnida899,https://www.instagram.com/arnida899/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/17883816075359456/?next=&hl=en,1w,,@_nurlizaawang,https://www.instagram.com/_nurlizaawang/?next=&hl=en,@mag.love.9862,https://www.instagram.com/mag.love.9862/?next=&hl=en,@sha_shira,https://www.instagram.com/sha_shira/?next=&hl=en,Reply,
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUitKHPiMoOtAvjf7kjGLzbaIdhBTkieGCFkiMcGoS2GQ&oe=68B8818C&_nc_sid=d62176,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/17888091387343610/?next=&hl=en,1w,,@niakamalx,https://www.instagram.com/niakamalx/?next=&hl=en,@miss_wleeyza,https://www.instagram.com/miss_wleeyza/?next=&hl=en,@azwan003_,https://www.instagram.com/azwan003_/?next=&hl=en,Reply,
https://www.instagram.com/angelajs2020/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/116376739_726991654812284_4518407531470260728_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDc5LmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=_fytrTMH5bsQ7kNvwHSJEck&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVYiEpyCDpVtkfs8VKL-f9ZTns2iKOovZq0FAiHkyGcGQ&oe=68B897FE&_nc_sid=d62176,angelajs2020,https://www.instagram.com/p/DNc0h9fpAno/c/18088285117768662/?next=&hl=en,1w,,@yksofi62,https://www.instagram.com/yksofi62/?next=&hl=en,@emmatang.05,https://www.instagram.com/emmatang.05/?next=&hl=en,@jimmychong83,https://www.instagram.com/jimmychong83/?next=&hl=en,Reply,
https://www.instagram.com/lau_wei_yee/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/414737396_362971236430294_8083384719111587949_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTkuYzIifQ&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=4TkpwuylWDEQ7kNvwEBrNkT&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV39ChwkSC-LmCM3-Bt1eU0aK3IjlRM7lU1rb2xnPXGBw&oe=68B88969&_nc_sid=d62176,lau_wei_yee,https://www.instagram.com/p/DNc0h9fpAno/c/18170771893356773/?next=&hl=en,1w,Let's join ❤️❤️❤️,@iingcino,https://www.instagram.com/iingcino/?next=&hl=en,@tingsinchong,https://www.instagram.com/tingsinchong/?next=&hl=en,@shuyee88,https://www.instagram.com/shuyee88/?next=&hl=en,Reply,
https://www.instagram.com/tunaisyahzahara/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/317666231_855612368920624_1017746565231339594_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=ZbLzTUmDie0Q7kNvwH9Te5A&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfW6Ah68jdIw9hRLOxNe7mrcCtz2VlgXUGTQqlL2ecamwg&oe=68B884FF&_nc_sid=d62176,tunaisyahzahara,https://www.instagram.com/p/DNc0h9fpAno/c/18017688593768282/?next=&hl=en,1w,❤wowe,,,,,,,Reply,See translation
https://www.instagram.com/hr_wi_go/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/123838495_2478351155806171_458574662411665954_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=XR9m04Bv2ywQ7kNvwH31USk&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfV0DAuPKCCpmGKjIJ_bVzLNOgRnZZsErdE4pWSinR92xA&oe=68B884C2&_nc_sid=d62176,hr_wi_go,https://www.instagram.com/p/DNc0h9fpAno/c/18102496102587138/?next=&hl=en,1w,,@lhlhgoh,https://www.instagram.com/lhlhgoh/?next=&hl=en,@suefeng8416,https://www.instagram.com/suefeng8416/?next=&hl=en,@glm143143,https://www.instagram.com/glm143143/?next=&hl=en,Reply,
https://www.instagram.com/4n4fifi/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/473565412_587189370694190_297213977709602000_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHtbq3scDsPaAKxEvXaXPHFY0EX8P-7979G-cZ88KQd8amvaghVxi8FO8GbVl2arnOKhiEq1vlspPTy2S9_qA7r&_nc_ohc=rEGT2MQFjWcQ7kNvwFFEKAd&_nc_gid=x9pgXclWL20pMTuFUReBrw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXKY72d5GNafSHFcwhrP4eo4UQBrqGqZONIxjSaK0lGYQ&oe=68B87E06&_nc_sid=d62176,4n4fifi,https://www.instagram.com/p/DNc0h9fpAno/c/18096642079628419/?next=&hl=en,1w,,@nizam.mohdnoor,https://www.instagram.com/nizam.mohdnoor/?next=&hl=en,@airulafif,https://www.instagram.com/airulafif/?next=&hl=en,@zamsteng_,https://www.instagram.com/zamsteng_/?next=&hl=en,Reply,
https://www.instagram.com/miss_wleeyza/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/449002311_2266650317008600_6213444506906752403_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTYuYzIifQ&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEjfbKUGwpfHkp_SItjV6N5rPZYChqKDXOccRav_ROSY8PTFvtflYaJZAdU_RuJQIE56kEGehTI7qomQlvGnl_j&_nc_ohc=ytue3qY-csQQ7kNvwHhlbag&_nc_gid=kmZGxZwRYNPQhH4gRcPF3Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfX_NDy6z2gULCzEtxDmAbS0LBU8tBfxsMwTaHs3asGIEg&oe=68B86E17&_nc_sid=d62176,miss_wleeyza,https://www.instagram.com/p/DNc0h9fpAno/c/18081207829901162/?next=&hl=en,6d,,@fairuzsheikhabdullah,https://www.instagram.com/fairuzsheikhabdullah/?next=&hl=en,@aizteekaa_612,https://www.instagram.com/aizteekaa_612/?next=&hl=en,@raja_noorzalina,https://www.instagram.com/raja_noorzalina/?next=&hl=en,1 like,Reply
https://www.instagram.com/haneeza_hanee/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/523470468_18086097337761986_896457315957826682_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QEjfbKUGwpfHkp_SItjV6N5rPZYChqKDXOccRav_ROSY8PTFvtflYaJZAdU_RuJQIE56kEGehTI7qomQlvGnl_j&_nc_ohc=ScrOktbOxQ0Q7kNvwFFnGC6&_nc_gid=kmZGxZwRYNPQhH4gRcPF3Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWvWtIT8GQtS0b-IuiZ3jPGor6Ch-_AYuFXTtBfRqOz8A&oe=68B883F6&_nc_sid=d62176,haneeza_hanee,https://www.instagram.com/p/DNc0h9fpAno/c/18042562517345730/?next=&hl=en,5d,,@fairuzsheikhabdullah,https://www.instagram.com/fairuzsheikhabdullah/?next=&hl=en,@syahirah6132,https://www.instagram.com/syahirah6132/?next=&hl=en,@sheraaa95,https://www.instagram.com/sheraaa95/?next=&hl=en,1 like,Reply
https://www.instagram.com/mistylim553/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528688339_17973624290870339_3483429687827899247_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEjfbKUGwpfHkp_SItjV6N5rPZYChqKDXOccRav_ROSY8PTFvtflYaJZAdU_RuJQIE56kEGehTI7qomQlvGnl_j&_nc_ohc=FFoNHBHVEu0Q7kNvwGleyPY&_nc_gid=kmZGxZwRYNPQhH4gRcPF3Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU3Wtk7qeGV3HtWBPS9TiaKul5_tVlQJBxCwstJGZbPTA&oe=68B86384&_nc_sid=d62176,mistylim553,https://www.instagram.com/p/DNc0h9fpAno/c/18520976359061862/?next=&hl=en,1w,,@joicyy0304,https://www.instagram.com/joicyy0304/?next=&hl=en,@yichin_annie,https://www.instagram.com/yichin_annie/?next=&hl=en,@jovie.yutong,https://www.instagram.com/jovie.yutong/?next=&hl=en,Reply,
https://www.instagram.com/dabookishmom/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/326795719_1294345757820061_8737252138804541824_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEjfbKUGwpfHkp_SItjV6N5rPZYChqKDXOccRav_ROSY8PTFvtflYaJZAdU_RuJQIE56kEGehTI7qomQlvGnl_j&_nc_ohc=Vu8GeuGr4v8Q7kNvwFUIM0j&_nc_gid=kmZGxZwRYNPQhH4gRcPF3Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVHdr2HX2-z5mP4vO523UgTsMxQQ5rdjdH21Jz0GGwXDw&oe=68B86923&_nc_sid=d62176,dabookishmom,https://www.instagram.com/p/DNc0h9fpAno/c/17941801641045940/?next=&hl=en,1w,Support  💫💯,@belivecoliving,https://www.instagram.com/belivecoliving/?next=&hl=en,@rayao959,https://www.instagram.com/rayao959/?next=&hl=en,@simplepleasureslife,https://www.instagram.com/simplepleasureslife/?next=&hl=en,Reply,
https://www.instagram.com/carrie_pbc/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/174335635_118197970371636_1485027720384005615_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEjfbKUGwpfHkp_SItjV6N5rPZYChqKDXOccRav_ROSY8PTFvtflYaJZAdU_RuJQIE56kEGehTI7qomQlvGnl_j&_nc_ohc=RWRMdiOFuCcQ7kNvwHWs8Iu&_nc_gid=kmZGxZwRYNPQhH4gRcPF3Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWB_2d1TLodsQYeRKr7quTZ27HjRVE1p1EENhNEjRrXXg&oe=68B862AD&_nc_sid=d62176,carrie_pbc,https://www.instagram.com/p/DNc0h9fpAno/c/18325671043229885/?next=&hl=en,1w,,@jaydenlee0925,https://www.instagram.com/jaydenlee0925/?next=&hl=en,@chanhs_5415,https://www.instagram.com/chanhs_5415/?next=&hl=en,@huatlock,https://www.instagram.com/huatlock/?next=&hl=en,Reply,
